Matched Trades
Order{id=38097, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936633}
Order{id=12946, symbol='TSLA', side='sell', type='limit', price=658.95, timeStamp=1608923934}
Order{id=12935, symbol='TSLA', side='buy', type='limit', price=659.08, timeStamp=1608923928}

Order{id=26710, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608930911}
Order{id=26702, symbol='TSLA', side='buy', type='limit', price=658.47, timeStamp=1608930907}

Order{id=1022, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917917}
Order{id=957, symbol='AAPL', side='sell', type='limit', price=131.8, timeStamp=1608917883}

Order{id=813, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608917813}
Order{id=795, symbol='TSLA', side='buy', type='limit', price=659.53, timeStamp=1608917803}

Order{id=41842, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608938510}
Order{id=41817, symbol='TSLA', side='buy', type='limit', price=658.5, timeStamp=1608938497}

Order{id=39535, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608937343}
Order{id=39530, symbol='AAPL', side='buy', type='limit', price=130.71, timeStamp=1608937340}

Order{id=40467, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608937819}
Order{id=40095, symbol='AMZN', side='buy', type='limit', price=3170, timeStamp=1608937630}

Order{id=44199, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939695}
Order{id=44196, symbol='TSLA', side='buy', type='limit', price=658.92, timeStamp=1608939694}

Order{id=6857, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608920873}
Order{id=6856, symbol='AAPL', side='buy', type='limit', price=130.53, timeStamp=1608920872}

Order{id=35312, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608935251}
Order{id=35311, symbol='AMZN', side='sell', type='limit', price=3170.8, timeStamp=1608935251}

Order{id=17707, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926363}
Order{id=17684, symbol='AMZN', side='buy', type='limit', price=3170.65, timeStamp=1608926351}

Order{id=31742, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608933446}
Order{id=31733, symbol='AMZN', side='sell', type='limit', price=3170.61, timeStamp=1608933441}

Order{id=40203, symbol='AMZN', side='sell', type='limit', price=3170.57, timeStamp=1608937683}
Order{id=40154, symbol='AMZN', side='buy', type='limit', price=3170.62, timeStamp=1608937657}

Order{id=3696, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608919277}
Order{id=3681, symbol='AAPL', side='buy', type='limit', price=130.44, timeStamp=1608919267}

Order{id=27605, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608931367}
Order{id=27580, symbol='AAPL', side='buy', type='limit', price=130.91, timeStamp=1608931356}

Order{id=12662, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608923788}
Order{id=12658, symbol='TSLA', side='sell', type='limit', price=659.71, timeStamp=1608923786}

Order{id=7474, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608921192}
Order{id=7403, symbol='TSLA', side='sell', type='limit', price=659.87, timeStamp=1608921155}

Order{id=15963, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608925452}
Order{id=15961, symbol='AMZN', side='buy', type='limit', price=3170.46, timeStamp=1608925451}

Order{id=37464, symbol='AAPL', side='buy', type='market', price=130.13, timeStamp=1608936304}
Order{id=37449, symbol='AAPL', side='sell', type='limit', price=131.81, timeStamp=1608936297}

Order{id=3967, symbol='TSLA', side='sell', type='limit', price=658.31, timeStamp=1608919420}
Order{id=3953, symbol='TSLA', side='buy', type='limit', price=658.54, timeStamp=1608919415}

Order{id=24042, symbol='AMZN', side='sell', type='limit', price=3170.09, timeStamp=1608929566}
Order{id=23973, symbol='AMZN', side='buy', type='limit', price=3170.64, timeStamp=1608929530}

Order{id=37890, symbol='AAPL', side='sell', type='limit', price=130.57, timeStamp=1608936530}
Order{id=37852, symbol='AAPL', side='buy', type='limit', price=131.28, timeStamp=1608936509}

Order{id=38925, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608937034}
Order{id=38625, symbol='AAPL', side='buy', type='limit', price=130.15, timeStamp=1608936883}

Order{id=34362, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608934777}
Order{id=34361, symbol='TSLA', side='sell', type='limit', price=659.24, timeStamp=1608934777}

Order{id=38962, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608937054}
Order{id=38933, symbol='TSLA', side='sell', type='limit', price=659.25, timeStamp=1608937038}

Order{id=10655, symbol='AAPL', side='buy', type='limit', price=131.02, timeStamp=1608922783}
Order{id=10646, symbol='AAPL', side='sell', type='limit', price=130.26, timeStamp=1608922780}

Order{id=15208, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608925068}
Order{id=15196, symbol='AAPL', side='sell', type='limit', price=131.93, timeStamp=1608925061}

Order{id=16693, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608925830}
Order{id=16646, symbol='AMZN', side='buy', type='limit', price=3170.21, timeStamp=1608925802}

Order{id=27204, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608931165}
Order{id=27200, symbol='AMZN', side='sell', type='limit', price=3171.19, timeStamp=1608931163}

Order{id=10420, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922668}
Order{id=10401, symbol='TSLA', side='sell', type='limit', price=659.97, timeStamp=1608922658}

Order{id=45932, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608940558}
Order{id=45889, symbol='TSLA', side='buy', type='limit', price=659.43, timeStamp=1608940534}

Order{id=12115, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608923515}
Order{id=12111, symbol='TSLA', side='buy', type='limit', price=658.43, timeStamp=1608923513}

Order{id=20817, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927931}
Order{id=20809, symbol='AAPL', side='sell', type='limit', price=131.86, timeStamp=1608927926}

Order{id=25436, symbol='AMZN', side='sell', type='limit', price=3170.01, timeStamp=1608930277}
Order{id=25419, symbol='AMZN', side='buy', type='limit', price=3171.82, timeStamp=1608930268}

Order{id=4238, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608919558}
Order{id=4236, symbol='TSLA', side='buy', type='limit', price=659.73, timeStamp=1608919557}

Order{id=3141, symbol='TSLA', side='buy', type='limit', price=659.63, timeStamp=1608919003}
Order{id=3137, symbol='TSLA', side='sell', type='limit', price=659.48, timeStamp=1608919001}

Order{id=43562, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608939373}
Order{id=43557, symbol='AAPL', side='sell', type='limit', price=130.51, timeStamp=1608939371}

Order{id=12765, symbol='AAPL', side='buy', type='limit', price=131.19, timeStamp=1608923842}
Order{id=12759, symbol='AAPL', side='sell', type='limit', price=130.49, timeStamp=1608923840}

Order{id=41768, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608938470}
Order{id=41692, symbol='AMZN', side='sell', type='limit', price=3171.73, timeStamp=1608938432}

Order{id=16870, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608925922}
Order{id=16860, symbol='AAPL', side='buy', type='limit', price=131.12, timeStamp=1608925917}

Order{id=15433, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608925183}
Order{id=15412, symbol='AAPL', side='buy', type='limit', price=130.65, timeStamp=1608925172}

Order{id=17557, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608926286}
Order{id=17546, symbol='AMZN', side='sell', type='limit', price=3171.62, timeStamp=1608926281}

Order{id=15165, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608925044}
Order{id=15161, symbol='AAPL', side='buy', type='limit', price=131.22, timeStamp=1608925041}

Order{id=38201, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608936684}
Order{id=38060, symbol='AAPL', side='buy', type='limit', price=130.55, timeStamp=1608936615}

Order{id=7633, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608921261}
Order{id=7514, symbol='AMZN', side='buy', type='limit', price=3170.99, timeStamp=1608921210}

Order{id=46234, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608940717}
Order{id=46213, symbol='AMZN', side='buy', type='limit', price=3170.72, timeStamp=1608940704}

Order{id=7203, symbol='AMZN', side='sell', type='limit', price=3170.28, timeStamp=1608921052}
Order{id=7160, symbol='AMZN', side='buy', type='limit', price=3171.28, timeStamp=1608921030}

Order{id=10298, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922608}
Order{id=10287, symbol='AMZN', side='sell', type='limit', price=3171.67, timeStamp=1608922602}

Order{id=43593, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939389}
Order{id=43555, symbol='TSLA', side='buy', type='limit', price=659.29, timeStamp=1608939369}

Order{id=43340, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608939269}
Order{id=43290, symbol='AAPL', side='sell', type='limit', price=131.94, timeStamp=1608939241}

Order{id=2424, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608918634}
Order{id=2422, symbol='AAPL', side='sell', type='limit', price=131.58, timeStamp=1608918633}

Order{id=3287, symbol='AMZN', side='sell', type='limit', price=3171.41, timeStamp=1608919076}
Order{id=3273, symbol='AMZN', side='buy', type='limit', price=3171.74, timeStamp=1608919069}

Order{id=12505, symbol='AAPL', side='buy', type='market', price=131.86, timeStamp=1608923709}
Order{id=12390, symbol='AAPL', side='sell', type='limit', price=131.98, timeStamp=1608923656}

Order{id=23689, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608929384}
Order{id=23684, symbol='TSLA', side='sell', type='limit', price=658.34, timeStamp=1608929382}

Order{id=19627, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927327}
Order{id=19626, symbol='AAPL', side='sell', type='limit', price=130.54, timeStamp=1608927326}

Order{id=39010, symbol='AMZN', side='sell', type='limit', price=3170.51, timeStamp=1608937077}
Order{id=39005, symbol='AMZN', side='buy', type='limit', price=3170.86, timeStamp=1608937074}

Order{id=15382, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608925157}
Order{id=15327, symbol='AAPL', side='buy', type='limit', price=130.65, timeStamp=1608925127}

Order{id=18689, symbol='TSLA', side='sell', type='limit', price=658, timeStamp=1608926860}
Order{id=18688, symbol='TSLA', side='buy', type='limit', price=658.66, timeStamp=1608926859}

Order{id=40563, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608937861}
Order{id=40559, symbol='AMZN', side='sell', type='limit', price=3171.62, timeStamp=1608937859}

Order{id=18400, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608926715}
Order{id=18392, symbol='TSLA', side='buy', type='limit', price=659.95, timeStamp=1608926709}

Order{id=23020, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608929048}
Order{id=23019, symbol='AMZN', side='sell', type='limit', price=3170.99, timeStamp=1608929048}

Order{id=23121, symbol='AAPL', side='sell', type='limit', price=130.49, timeStamp=1608929101}
Order{id=23111, symbol='AAPL', side='buy', type='limit', price=130.72, timeStamp=1608929095}

Order{id=4279, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608919576}
Order{id=4272, symbol='TSLA', side='buy', type='limit', price=659.32, timeStamp=1608919573}

Order{id=21036, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608928037}
Order{id=21029, symbol='AAPL', side='buy', type='limit', price=130.71, timeStamp=1608928034}

Order{id=43403, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608939297}
Order{id=43399, symbol='AMZN', side='sell', type='limit', price=3171.67, timeStamp=1608939296}

Order{id=9287, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608922098}
Order{id=9273, symbol='AAPL', side='buy', type='limit', price=130.76, timeStamp=1608922092}

Order{id=43039, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608939114}
Order{id=42984, symbol='AMZN', side='sell', type='limit', price=3171.61, timeStamp=1608939088}

Order{id=16513, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608925731}
Order{id=16504, symbol='AMZN', side='buy', type='limit', price=3170.74, timeStamp=1608925727}

Order{id=6350, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608920611}
Order{id=6347, symbol='AAPL', side='buy', type='limit', price=130.67, timeStamp=1608920610}

Order{id=31874, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608933516}
Order{id=31860, symbol='TSLA', side='buy', type='limit', price=658.75, timeStamp=1608933507}

Order{id=29194, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608932160}
Order{id=29173, symbol='AAPL', side='buy', type='limit', price=131.19, timeStamp=1608932149}

Order{id=26779, symbol='AAPL', side='buy', type='limit', price=131.54, timeStamp=1608930949}
Order{id=26678, symbol='AAPL', side='sell', type='limit', price=131.46, timeStamp=1608930896}

Order{id=37199, symbol='AMZN', side='sell', type='limit', price=3171.11, timeStamp=1608936179}
Order{id=37193, symbol='AMZN', side='buy', type='limit', price=3171.83, timeStamp=1608936178}

Order{id=38537, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936838}
Order{id=38510, symbol='TSLA', side='sell', type='limit', price=659.82, timeStamp=1608936826}

Order{id=44495, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939842}
Order{id=44366, symbol='TSLA', side='buy', type='limit', price=658.57, timeStamp=1608939773}

Order{id=1120, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917962}
Order{id=1099, symbol='TSLA', side='sell', type='limit', price=659.21, timeStamp=1608917952}

Order{id=22205, symbol='AAPL', side='buy', type='market', price=130.64, timeStamp=1608928629}
Order{id=22138, symbol='AAPL', side='sell', type='limit', price=131.58, timeStamp=1608928594}

Order{id=34679, symbol='AAPL', side='sell', type='limit', price=130.02, timeStamp=1608934931}
Order{id=34651, symbol='AAPL', side='buy', type='limit', price=130.84, timeStamp=1608934918}

Order{id=43615, symbol='AMZN', side='buy', type='limit', price=3171.91, timeStamp=1608939400}
Order{id=43610, symbol='AMZN', side='sell', type='limit', price=3170.25, timeStamp=1608939397}

Order{id=6186, symbol='TSLA', side='sell', type='limit', price=658.56, timeStamp=1608920527}
Order{id=6048, symbol='TSLA', side='buy', type='limit', price=658.8, timeStamp=1608920457}

Order{id=1013, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917913}
Order{id=999, symbol='TSLA', side='sell', type='limit', price=658.92, timeStamp=1608917904}

Order{id=42957, symbol='AMZN', side='sell', type='limit', price=3170.48, timeStamp=1608939072}
Order{id=42941, symbol='AMZN', side='buy', type='limit', price=3170.97, timeStamp=1608939062}

Order{id=35442, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608935309}
Order{id=35402, symbol='AAPL', side='sell', type='limit', price=131.46, timeStamp=1608935289}

Order{id=41385, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608938278}
Order{id=41186, symbol='TSLA', side='sell', type='limit', price=659.36, timeStamp=1608938177}

Order{id=9814, symbol='AAPL', side='buy', type='limit', price=131.69, timeStamp=1608922361}
