Order{id=2, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917400}
Order{id=638, symbol='GOOG', side='buy', type='limit', price=1732.38, timeStamp=1608917730}
Order{id=640, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917731}
Order{id=642, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917732}
Order{id=644, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917732}
Order{id=645, symbol='AMZN', side='sell', type='market', price=3171.36, timeStamp=1608917733}
Order{id=647, symbol='GOOG', side='buy', type='limit', price=1732.25, timeStamp=1608917735}
Order{id=648, symbol='FB', side='sell', type='limit', price=265.84, timeStamp=1608917736}
Order{id=650, symbol='GOOG', side='buy', type='limit', price=1733.33, timeStamp=1608917736}
Order{id=651, symbol='FB', side='buy', type='limit', price=265.14, timeStamp=1608917737}
Order{id=652, symbol='GOOG', side='sell', type='limit', price=1733.21, timeStamp=1608917738}
Order{id=655, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917739}
Order{id=656, symbol='GOOG', side='buy', type='limit', price=1732.21, timeStamp=1608917740}
Order{id=659, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917741}
Order{id=660, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917742}
Order{id=667, symbol='FB', side='buy', type='limit', price=265.79, timeStamp=1608917745}
Order{id=668, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917746}
Order{id=669, symbol='GOOG', side='buy', type='limit', price=1733.3, timeStamp=1608917747}
Order{id=670, symbol='GOOG', side='sell', type='limit', price=1732.16, timeStamp=1608917747}
Order{id=671, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917747}
Order{id=672, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917748}
Order{id=673, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917749}
Order{id=674, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917749}
Order{id=676, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917749}
Order{id=677, symbol='FB', side='sell', type='limit', price=266.8, timeStamp=1608917749}
Order{id=678, symbol='GOOG', side='sell', type='limit', price=1733.72, timeStamp=1608917749}
Order{id=679, symbol='GOOG', side='buy', type='limit', price=1733.42, timeStamp=1608917750}
Order{id=681, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917751}
Order{id=684, symbol='GOOG', side='buy', type='market', price=1733.98, timeStamp=1608917753}
Order{id=686, symbol='FB', side='buy', type='limit', price=null, timeStamp=1608917755}
Order{id=687, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608917755}
Order{id=689, symbol='GOOG', side='sell', type='limit', price=1733.16, timeStamp=1608917757}
Order{id=691, symbol='FB', side='sell', type='limit', price=266.8, timeStamp=1608917758}
Order{id=695, symbol='FB', side='buy', type='limit', price=266.99, timeStamp=1608917760}
Order{id=696, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917760}
Order{id=699, symbol='GOOG', side='buy', type='limit', price=1733.27, timeStamp=1608917762}
Order{id=700, symbol='GOOG', side='sell', type='limit', price=1732.9, timeStamp=1608917762}
Order{id=701, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917762}
Order{id=702, symbol='GOOG', side='sell', type='limit', price=1732.9, timeStamp=1608917762}
Order{id=704, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917763}
Order{id=705, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917763}
Order{id=706, symbol='FB', side='sell', type='limit', price=266.84, timeStamp=1608917764}
Order{id=707, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917764}
Order{id=708, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917765}
Order{id=710, symbol='GOOG', side='buy', type='limit', price=1733.95, timeStamp=1608917765}
Order{id=711, symbol='GOOG', side='sell', type='limit', price=1732.25, timeStamp=1608917766}
Order{id=712, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917767}
Order{id=714, symbol='FB', side='sell', type='limit', price=265.76, timeStamp=1608917768}
Order{id=716, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917769}
Order{id=723, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917772}
Order{id=724, symbol='FB', side='buy', type='limit', price=265.4, timeStamp=1608917772}
Order{id=725, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608917772}
Order{id=726, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917773}
Order{id=728, symbol='FB', side='sell', type='market', price=265.46, timeStamp=1608917773}
Order{id=730, symbol='GOOG', side='buy', type='limit', price=1732.06, timeStamp=1608917775}
Order{id=731, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917776}
Order{id=733, symbol='FB', side='buy', type='limit', price=266.45, timeStamp=1608917776}
Order{id=734, symbol='FB', side='sell', type='market', price=265.69, timeStamp=1608917777}
Order{id=736, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608917778}
Order{id=737, symbol='GOOG', side='buy', type='market', price=1732.78, timeStamp=1608917778}
Order{id=738, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608917779}
Order{id=740, symbol='FB', side='buy', type='limit', price=265.83, timeStamp=1608917780}
Order{id=741, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608917780}
Order{id=743, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608917781}
Order{id=744, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917781}
Order{id=745, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608917782}
Order{id=747, symbol='GOOG', side='sell', type='limit', price=1732.54, timeStamp=1608917783}
Order{id=751, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917784}
Order{id=753, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917784}
Order{id=754, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917785}
Order{id=756, symbol='GOOG', side='sell', type='limit', price=1732.97, timeStamp=1608917786}
Order{id=757, symbol='FB', side='buy', type='limit', price=265.08, timeStamp=1608917787}
Order{id=758, symbol='FB', side='sell', type='limit', price=265.69, timeStamp=1608917787}
Order{id=759, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608917787}
Order{id=760, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917787}
Order{id=761, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917788}
Order{id=763, symbol='FB', side='buy', type='limit', price=266.94, timeStamp=1608917789}
Order{id=764, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917790}
Order{id=765, symbol='GOOG', side='buy', type='market', price=1732.13, timeStamp=1608917790}
Order{id=766, symbol='GOOG', side='buy', type='limit', price=1732.92, timeStamp=1608917790}
Order{id=767, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917791}
Order{id=771, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917792}
Order{id=775, symbol='GOOG', side='buy', type='market', price=1732.93, timeStamp=1608917794}
Order{id=776, symbol='FB', side='buy', type='limit', price=265.59, timeStamp=1608917795}
Order{id=778, symbol='GOOG', side='sell', type='limit', price=1732.12, timeStamp=1608917796}
Order{id=779, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917797}
Order{id=780, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917797}
Order{id=781, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917798}
Order{id=782, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917798}
Order{id=784, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917799}
Order{id=785, symbol='FB', side='buy', type='limit', price=266.43, timeStamp=1608917799}
Order{id=787, symbol='FB', side='buy', type='limit', price=265.71, timeStamp=1608917800}
Order{id=788, symbol='FB', side='buy', type='limit', price=265.35, timeStamp=1608917800}
Order{id=789, symbol='FB', side='buy', type='limit', price=266.97, timeStamp=1608917800}
Order{id=790, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608917801}
Order{id=793, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917802}
Order{id=794, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917802}
Order{id=796, symbol='GOOG', side='sell', type='limit', price=1732.89, timeStamp=1608917804}
Order{id=797, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917805}
Order{id=798, symbol='FB', side='sell', type='limit', price=265.15, timeStamp=1608917805}
Order{id=801, symbol='GOOG', side='sell', type='limit', price=1733.06, timeStamp=1608917806}
Order{id=802, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917807}
Order{id=803, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917807}
Order{id=806, symbol='FB', side='sell', type='limit', price=265.32, timeStamp=1608917808}
Order{id=807, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917808}
Order{id=808, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917809}
Order{id=809, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917810}
Order{id=810, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608917810}
Order{id=814, symbol='TSLA', side='buy', type='market', price=659.95, timeStamp=1608917813}
Order{id=815, symbol='FB', side='sell', type='limit', price=265.48, timeStamp=1608917813}
Order{id=817, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917815}
Order{id=820, symbol='GOOG', side='buy', type='limit', price=1733.88, timeStamp=1608917816}
Order{id=824, symbol='FB', side='sell', type='limit', price=266.13, timeStamp=1608917818}
Order{id=826, symbol='AAPL', side='sell', type='limit', price=null, timeStamp=1608917819}
Order{id=827, symbol='FB', side='sell', type='limit', price=null, timeStamp=1608917820}
Order{id=828, symbol='FB', side='sell', type='limit', price=265.18, timeStamp=1608917820}
Order{id=830, symbol='GOOG', side='buy', type='limit', price=null, timeStamp=1608917821}
Order{id=831, symbol='FB', side='buy', type='limit', price=265.42, timeStamp=1608917821}
Order{id=833, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917823}
Order{id=834, symbol='GOOG', side='buy', type='limit', price=1732.33, timeStamp=1608917823}
Order{id=836, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917824}
Order{id=837, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608917825}
Order{id=839, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917826}
Order{id=840, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917826}
Order{id=841, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917827}
Order{id=842, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608917828}
Order{id=843, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917828}
Order{id=845, symbol='GOOG', side='sell', type='limit', price=1732.43, timeStamp=1608917829}
Order{id=848, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917830}
Order{id=851, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917832}
Order{id=852, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917832}
Order{id=853, symbol='FB', side='sell', type='limit', price=266.1, timeStamp=1608917833}
Order{id=854, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917833}
Order{id=856, symbol='FB', side='sell', type='limit', price=266.69, timeStamp=1608917834}
Order{id=860, symbol='GOOG', side='sell', type='market', price=1733.63, timeStamp=1608917837}
Order{id=861, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917837}
Order{id=862, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917838}
Order{id=864, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917838}
Order{id=867, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917839}
Order{id=868, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917840}
Order{id=870, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608917841}
Order{id=871, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917841}
Order{id=873, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917842}
Order{id=877, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917844}
Order{id=878, symbol='FB', side='sell', type='limit', price=265.7, timeStamp=1608917845}
Order{id=879, symbol='GOOG', side='buy', type='limit', price=1733.72, timeStamp=1608917845}
Order{id=880, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608917846}
Order{id=884, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608917847}
Order{id=885, symbol='GOOG', side='buy', type='limit', price=1732.03, timeStamp=1608917848}
Order{id=888, symbol='GOOG', side='sell', type='limit', price=1733.86, timeStamp=1608917849}
Order{id=890, symbol='GOOG', side='sell', type='limit', price=1733.43, timeStamp=1608917851}
Order{id=891, symbol='FB', side='sell', type='limit', price=266.41, timeStamp=1608917851}
Order{id=892, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917851}
Order{id=894, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917852}
Order{id=896, symbol='GOOG', side='sell', type='limit', price=1733.74, timeStamp=1608917853}
Order{id=897, symbol='FB', side='sell', type='market', price=null, timeStamp=1608917854}
Order{id=898, symbol='FB', side='buy', type='limit', price=null, timeStamp=1608917855}
Order{id=900, symbol='GOOG', side='buy', type='limit', price=1732.04, timeStamp=1608917855}
Order{id=901, symbol='GOOG', side='sell', type='limit', price=1733.95, timeStamp=1608917855}
Order{id=902, symbol='GOOG', side='sell', type='limit', price=1732.02, timeStamp=1608917856}
Order{id=904, symbol='AMZN', side='buy', type='limit', price=null, timeStamp=1608917858}
Order{id=905, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608917858}
Order{id=906, symbol='FB', side='buy', type='limit', price=266.04, timeStamp=1608917858}
Order{id=910, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608917860}
Order{id=912, symbol='FB', side='sell', type='limit', price=265.25, timeStamp=1608917862}
